date,ACC_value
399,0.313607643
400,0.290797365
401,0.287584771
402,0.320523461
403,0.32614679
404,0.336284373
405,0.324727058
406,0.352190869
407,0.357451957
408,0.340940198
409,0.340912113
410,0.373470221
411,0.358559887
412,0.325191896
413,0.268268512
414,0.258383122
415,0.265925411
416,0.262066285
417,0.273179396
418,0.284467896
419,0.292232572
420,0.277287848
421,0.278567154
422,0.252031873
423,0.259090982
424,0.29274269
425,0.312411446
426,0.333345179
427,0.341041075
428,0.358084732
429,0.344151646
430,0.348183867
431,0.35824006
432,0.365339864
433,0.399522324
434,0.40629657
435,0.441550849
436,0.468092436
437,0.47430154
438,0.489038778
439,0.488698318
440,0.519123102
441,0.541890392
442,0.536048687
443,0.582086507
444,0.589715916
445,0.592843108
446,0.563458047
447,0.547407686
448,0.535215877
449,0.53243717
450,0.515500122
451,0.520966976
452,0.540158859
453,0.519911205
454,0.49889551
455,0.495219224
456,0.48762879
457,0.508291416
458,0.48841804
459,0.496332885
460,0.537899439
461,0.538309253
462,0.5258343
463,0.494429975
464,0.502677257
465,0.514526886
466,0.495921926
467,0.487372012
468,0.458725188
469,0.456313306
470,0.469646861
471,0.4603696
472,0.457902122
473,0.468104472
474,0.481087823
475,0.533081981
476,0.505958058
477,0.519645829
478,0.48861005
479,0.499450907
480,0.504372682
481,0.505134419
482,0.496534067
483,0.491020212
484,0.495387162
485,0.54363167
486,0.561198627
487,0.574324696
488,0.60674639
489,0.608828701
490,0.545120755
491,0.531974625
492,0.537971658
493,0.548848051
494,0.570781959
495,0.566679238
496,0.552377606
497,0.556803592
498,0.541951148
499,0.545445166
500,0.502615355
501,0.487700436
502,0.476610252
503,0.456081747
504,0.435373842
505,0.404315709
506,0.427951345
507,0.468928684
508,0.479229619
509,0.461374933
510,0.455307973
511,0.433192946
512,0.435599096
513,0.41587073
514,0.381005631
515,0.337365937
516,0.328647512
517,0.320124537
518,0.31013999
519,0.298560895
520,0.29749538
521,0.269402234
522,0.255308661
523,0.274569323
524,0.272679596
525,0.305031937
526,0.322652198
527,0.365267645
528,0.402305043
529,0.416243861
530,0.428157112
531,0.41319462
532,0.387476672
533,0.37457815
534,0.382060829
535,0.409004205
536,0.428599022
537,0.448248864
538,0.464690697
539,0.48859744
540,0.507242522
541,0.512920302
542,0.535944944
543,0.541704113
544,0.542171817
545,0.547541234
546,0.50712617
547,0.493826432
548,0.459282878
549,0.457925621
550,0.470065272
551,0.481917767
552,0.435995153
553,0.446558598
554,0.44394095
555,0.446011798
556,0.418923984
557,0.406275363
558,0.42390021
559,0.428327342
560,0.414906666
561,0.436630221
562,0.418991618
563,0.438154842
564,0.44149124
565,0.460320881
566,0.480358183
567,0.456184344
568,0.445634655
569,0.443700794
570,0.443324797
571,0.447639016
572,0.440040557
573,0.441680384
574,0.445278146
575,0.41181501
576,0.414265866
577,0.456328782
578,0.439029493
579,0.400535681
580,0.440276701
581,0.500019488
582,0.514481606
583,0.472449642
584,0.454795563
585,0.459062209
586,0.42285017
587,0.428944641
588,0.466727155
589,0.515511585
590,0.518543632
591,0.521481679
592,0.532217647
593,0.548889893
594,0.552219986
595,0.536866595
596,0.518823337
597,0.515896752
598,0.517867296
599,0.540460344
600,0.523788098
601,0.559374814
602,0.552075548
603,0.581961557
604,0.594736275
605,0.627594148
606,0.604403289
607,0.587065598
608,0.579911343
609,0.55384663
610,0.550746376
611,0.536668279
612,0.556343913
613,0.562131741
614,0.547868511
615,0.5598087
616,0.552315131
617,0.55006087
618,0.546086539
619,0.511283914
620,0.471740062
621,0.471080922
622,0.502350553
623,0.4926801
624,0.467719305
625,0.472646238
626,0.489359178
627,0.474159395
628,0.463737522
629,0.475859405
630,0.479528812
631,0.468777942
632,0.490865457
633,0.525905373
634,0.532818325
635,0.518504083
636,0.550255747
637,0.563384681
638,0.550574427
639,0.543901631
640,0.562987477
641,0.546594937
642,0.538039865
643,0.549069867
644,0.556927396
645,0.556482046
646,0.516804074
647,0.520971562
648,0.541486884
649,0.538262253
650,0.494822594
651,0.490990407
652,0.518330414
653,0.562436092
654,0.561220981
655,0.558617089
656,0.555378702
657,0.547467295
658,0.594426192
659,0.57516725
660,0.60531061
661,0.613039177
662,0.571783852
663,0.557846181
664,0.54132697
665,0.547811768
666,0.585731268
667,0.579679784
668,0.539522071
669,0.550021895
670,0.516203969
671,0.516330639
672,0.496299069
673,0.474016104
674,0.43024802
675,0.40644502
676,0.410360315
677,0.39820003
678,0.429341272
679,0.419608344
680,0.400230757
681,0.379742947
682,0.38836336
683,0.439064456
684,0.4030685
685,0.354156254
686,0.351425692
687,0.328545489
688,0.317453585
689,0.301799855
690,0.282065758
691,0.260373154
692,0.226783348
693,0.190535772
694,0.203625732
695,0.196124712
696,0.208388166
697,0.252900792
698,0.25150456
699,0.327669691
700,0.367196348
701,0.391915841
702,0.407598229
703,0.422855902
704,0.465281058
705,0.504841531
706,0.499252019
707,0.49119732
708,0.496600554
709,0.553664936
710,0.588328282
711,0.585974863
712,0.561011202
713,0.543628231
714,0.547094164
715,0.562598298
716,0.538321289
717,0.539958251
718,0.523013178
719,0.494299867
720,0.481426564
721,0.492191763
722,0.51706601
723,0.474721671
724,0.485631881
725,0.48598839
726,0.505431319
727,0.514201901
728,0.532478438
729,0.591829751
730,0.588767327
731,0.623963143
732,0.635472312
733,0.636996932
734,0.615059013
735,0.612224135
736,0.619482133
737,0.619495889
738,0.645639126
739,0.622570924
740,0.601073196
741,0.613660489
742,0.569516409
743,0.555253752
744,0.566576068
745,0.568260602
746,0.582102555
747,0.568926048
748,0.561241041
749,0.561318992
750,0.549543875
751,0.562403422
752,0.566848322
753,0.58396821
754,0.568121323
755,0.529480207
756,0.544306859
757,0.529199929
758,0.551217519
759,0.534568773
760,0.504210476
761,0.498854815
762,0.48645552
763,0.465381935
764,0.455003049
765,0.453421685
766,0.469466887
767,0.486947296
768,0.499556943
769,0.497706191
770,0.501205368
771,0.499926062
772,0.498102248
773,0.464871244
774,0.450226286
775,0.47605772
776,0.488172151
777,0.492103495
778,0.495364235
779,0.528350498
780,0.485066739
781,0.493451581
782,0.479443983
783,0.499987964
784,0.485223214
785,0.532483023
786,0.516352419
787,0.523110043
788,0.519538647
789,0.5048123
790,0.491013334
791,0.490065318
792,0.471550345
793,0.468809466
794,0.51058981
795,0.551680063
796,0.56670847
797,0.563989944
798,0.526007396
799,0.518975225
800,0.522994837
801,0.545352314
802,0.550475842
803,0.574272538
804,0.578456075
805,0.57181423
806,0.579437335
807,0.586790478
808,0.598981141
809,0.635495238
810,0.658582355
811,0.615092257
812,0.60410123
813,0.594173999
814,0.558422785
815,0.530134763
816,0.513012582
817,0.487011491
818,0.506523773
819,0.509083531
820,0.524107925
821,0.506237763
822,0.516718099
823,0.49868917
824,0.499389005
825,0.51112572
826,0.512082334
827,0.480105417
828,0.517297569
829,0.52244861
830,0.510239606
831,0.508295428
832,0.518651387
833,0.514483325
834,0.548157387
835,0.576277472
836,0.610302884
837,0.600663955
838,0.592628744
839,0.613232334
840,0.619011564
841,0.620784939
842,0.609472367
843,0.630228418
844,0.631322018
845,0.616260369
846,0.606238565
847,0.578440026
848,0.543934875
849,0.515975276
850,0.508387708
851,0.490059586
852,0.467519843
853,0.433511626
854,0.456497866
855,0.504906299
856,0.537890842
857,0.554930486
858,0.541433579
859,0.534070692
860,0.558313311
861,0.555415958
862,0.547537795
863,0.544670246
864,0.603763062
865,0.629259195
866,0.664878007
867,0.708437458
868,0.763628162
869,0.779511158
870,0.800866168
871,0.812393678
872,0.818498466
873,0.810170368
874,0.815434322
875,0.764134841
876,0.751072966
877,0.723332317
878,0.681420717
879,0.66632697
880,0.698399033
881,0.664676253
882,0.655842049
883,0.637943802
884,0.677007914
885,0.708337728
886,0.682784852
887,0.643780349
888,0.659933306
889,0.650096063
890,0.601374681
891,0.589902195
892,0.603432346
893,0.589024105
894,0.581213575
895,0.599095201
896,0.569638493
897,0.550932082
898,0.4920863
899,0.467139834
900,0.422636952
901,0.403884115
902,0.411930216
903,0.421790386
904,0.438110708
905,0.429919023
906,0.439806706
907,0.403011757
908,0.362097466
909,0.353883427
910,0.38992409
911,0.393292585
912,0.355147831
913,0.328932949
914,0.298637126
915,0.326796187
916,0.346797379
917,0.310233989
918,0.293333051
919,0.256641272
920,0.237479194
921,0.21824719
922,0.233675093
923,0.215465044
924,0.213536341
925,0.258552206
926,0.262969595
927,0.248611219
928,0.221831769
929,0.263888953
930,0.295419374
931,0.326440251
932,0.34651882
933,0.350109704
934,0.342375978
935,0.364251423
936,0.37981058
937,0.401844791
938,0.420778749
939,0.45942445
940,0.458790529
941,0.469989041
942,0.461023582
943,0.468905185
944,0.528983846
945,0.561469161
946,0.592008579
947,0.628432117
948,0.644963363
949,0.615067037
950,0.609020712
951,0.578932376
952,0.610764855
953,0.632831737
954,0.65749162
955,0.679405467
956,0.678671814
957,0.673577517
958,0.641567356
959,0.669489699
960,0.671211489
961,0.659344092
962,0.64790485
963,0.661644206
964,0.676096581
965,0.662580186
966,0.627323614
967,0.629580168
968,0.647072613
969,0.648791537
970,0.578108736
971,0.581597023
972,0.609937777
973,0.582231518
974,0.561083421
975,0.558839477
976,0.555808576
977,0.612451109
978,0.630534489
979,0.661173637
980,0.662047142
981,0.662622027
982,0.621363836
983,0.608404559
984,0.598973689
985,0.607740833
986,0.584093733
987,0.584893873
988,0.591076612
989,0.613165847
990,0.575986877
991,0.575204506
992,0.546666009
993,0.537745831
994,0.568241115
995,0.543310697
996,0.536986959
997,0.546404073
998,0.561586087
999,0.577572253
1000,0.561298931
1001,0.583720602
1002,0.598159221
1003,0.595886619
1004,0.609155406
1005,0.620760293
1006,0.657620583
1007,0.621547249
1008,0.575895743
1009,0.526174761
1010,0.514955041
1011,0.508350452
1012,0.515213539
1013,0.502402711
1014,0.506079569
1015,0.532692801
1016,0.54277536
1017,0.576769248
1018,0.596202433
1019,0.602260222
1020,0.587807847
1021,0.57257998
1022,0.575567319
1023,0.546218367
1024,0.532278976
1025,0.547752732
1026,0.534393957
1027,0.503643042
1028,0.509569002
1029,0.49200663
1030,0.440410249
1031,0.431244182
1032,0.382270034
1033,0.376110795
1034,0.364865283
1035,0.337253023
1036,0.342817316
1037,0.357545956
1038,0.337685763
1039,0.308648613
1040,0.313293548
1041,0.262580988
1042,0.286497476
1043,0.318001531
1044,0.290974473
1045,0.297435198
1046,0.324838826
1047,0.361134547
1048,0.380031822
1049,0.422819792
1050,0.389448362
1051,0.429383686
1052,0.436357967
1053,0.502846341
1054,0.491835254
1055,0.521647324
1056,0.517680444
1057,0.500747981
1058,0.519287601
1059,0.517535433
1060,0.497091757
1061,0.46090551
1062,0.39336595
1063,0.324461683
1064,0.3218704
1065,0.3576027
1066,0.349628245
1067,0.339781257
1068,0.340274753
1069,0.330498838
1070,0.342996717
1071,0.363887462
1072,0.393843397
1073,0.343091289
1074,0.320450096
1075,0.359576683
1076,0.36186648
1077,0.368835029
1078,0.39787046
1079,0.392835772
1080,0.421923934
1081,0.447676271
1082,0.518896702
1083,0.525682411
1084,0.565411969
1085,0.615320377
1086,0.609701633
1087,0.606164054
1088,0.603099337
1089,0.631968549
1090,0.65367319
1091,0.635404678
1092,0.648801281
1093,0.670543178
1094,0.697825868
1095,0.7072682
1096,0.669056386
1097,0.643548217
1098,0.636111964
1099,0.65674192
1100,0.603580796
1101,0.590708066
1102,0.545817151
1103,0.546280842
1104,0.537575027
1105,0.502990206
1106,0.534428921
1107,0.550946984
1108,0.52180953
1109,0.536615548
1110,0.526262455
1111,0.538348801
1112,0.510154205
1113,0.518870909
1114,0.518058733
1115,0.505907619
1116,0.554735037
1117,0.529573633
1118,0.477467708
1119,0.441731969
1120,0.456669815
1121,0.44174286
1122,0.467071627
1123,0.449917923
1124,0.444754846
1125,0.47876994
1126,0.486170083
1127,0.478072971
1128,0.47092674
1129,0.443354028
1130,0.465833016
1131,0.444212631
1132,0.450778818
1133,0.469230743
1134,0.486769042
1135,0.522677876
1136,0.566444813
1137,0.54819235
1138,0.548470908
1139,0.550572707
1140,0.543405843
1141,0.533101469
1142,0.535570667
1143,0.51930193
1144,0.503188521
1145,0.512704792
1146,0.515975849
1147,0.4649085
1148,0.416655394
1149,0.384247456
1150,0.448064878
1151,0.464631088
1152,0.46318499
1153,0.458020194
1154,0.499706539
1155,0.501829545
1156,0.509146579
1157,0.528648544
1158,0.510731382
1159,0.491669609
1160,0.49258782
1161,0.521038622
1162,0.547264968
1163,0.578072627
1164,0.587736202
1165,0.622249378
1166,0.651122602
1167,0.610878342
1168,0.638336421
1169,0.634154603
1170,0.611983406
1171,0.655531967
1172,0.665882194
1173,0.640291489
1174,0.635459129
1175,0.653073086
1176,0.671370256
1177,0.652032217
1178,0.66701305
1179,0.661229234
1180,0.665624842
1181,0.664680265
1182,0.696607317
1183,0.734989362
1184,0.746644688
1185,0.753739333
1186,0.780213286
1187,0.797572758
1188,0.754569277
1189,0.770428201
1190,0.743972016
1191,0.755327003
1192,0.7413366
1193,0.713936984
1194,0.715623238
1195,0.675686194
1196,0.653900164
1197,0.617732831
1198,0.585235479
1199,0.545671567
1200,0.526030323
1201,0.494382976
1202,0.461267751
1203,0.439274808
1204,0.503253862
1205,0.515666913
1206,0.512646902
1207,0.507426509
1208,0.481044262
1209,0.465914406
1210,0.503642468
1211,0.529442952
1212,0.497200085
1213,0.542681361
1214,0.515525341
1215,0.504522851
1216,0.52703279
1217,0.515899045
1218,0.517889076
1219,0.504273524
1220,0.478949914
1221,0.473090441
1222,0.498955692
1223,0.47342345
1224,0.487794435
1225,0.480598339
1226,0.467640208
1227,0.464275152
1228,0.470787461
1229,0.454615016
1230,0.464531357
1231,0.494760119
1232,0.456750632
1233,0.449043272
1234,0.436705879
1235,0.461035046
1236,0.464016654
1237,0.516847061
1238,0.550293002
1239,0.529206234
1240,0.533368564
1241,0.533311247
1242,0.544487406
1243,0.573645495
1244,0.549234938
1245,0.538779822
1246,0.590986625
1247,0.610381981
1248,0.562406861
1249,0.574680059
1250,0.573819737
1251,0.577999835
1252,0.602312953
1253,0.615645935
1254,0.631115105
1255,0.633878911
1256,0.611914053
1257,0.568496174
1258,0.527621431
1259,0.503097961
1260,0.51261022
1261,0.505858327
1262,0.490742227
1263,0.536749669
1264,0.551714453
1265,0.49742362
1266,0.458516555
1267,0.442900081
1268,0.456423354
1269,0.424385108
1270,0.418739425
1271,0.443642331
1272,0.438855824
1273,0.412831806
1274,0.357172252
1275,0.399232302
1276,0.410814262
1277,0.408933132
1278,0.437449275
1279,0.447816124
1280,0.433833172
1281,0.384265224
1282,0.396537276
1283,0.459037563
1284,0.402792234
1285,0.308220458
1286,0.333991137
1287,0.320046014
1288,0.357587224
1289,0.368236644
1290,0.392826028
1291,0.433062837
1292,0.428808228
1293,0.383478268
1294,0.399318277
1295,0.422047738
1296,0.425449477
1297,0.435259208
1298,0.433214726
1299,0.423150509
1300,0.446777547
1301,0.473540949
1302,0.4924067
1303,0.502714513
1304,0.461401299
1305,0.441449972
1306,0.401444722
1307,0.402300458
1308,0.417550679
1309,0.487715338
1310,0.521186499
1311,0.501824387
1312,0.547830682
1313,0.545999991
1314,0.518519559
1315,0.529237758
1316,0.502967852
1317,0.517245411
1318,0.567162417
1319,0.536709547
1320,0.584962653
1321,0.559336412
1322,0.513913026
1323,0.522912874
1324,0.497928006
1325,0.449072503
1326,0.44368016
1327,0.465677115
1328,0.429867438
1329,0.39316305
1330,0.426872074
1331,0.455608312
1332,0.457828756
1333,0.498489708
1334,0.515780973
1335,0.542446363
1336,0.498969448
1337,0.439333844
1338,0.437762796
1339,0.451972149
1340,0.514262083
1341,0.585253248
1342,0.581103527
1343,0.573157157
1344,0.623133772
1345,0.683477236
1346,0.646990077
1347,0.647807985
1348,0.666144131
1349,0.649164095
1350,0.633739631
1351,0.657584473
1352,0.683288091
1353,0.651384539
1354,0.619863289
1355,0.62314065
1356,0.561454832
1357,0.55097507
1358,0.543833997
1359,0.566959516
1360,0.513899843
1361,0.445467864
1362,0.401093944
1363,0.415954986
1364,0.466406755
1365,0.483616057
1366,0.517818577
1367,0.49025389
1368,0.479744322
1369,0.505009469
1370,0.518825056
1371,0.453445758
1372,0.454496944
1373,0.422536648
1374,0.401466502
1375,0.372244792
1376,0.35336242
1377,0.360614686
1378,0.36496616
1379,0.362340488
1380,0.384114482
1381,0.40806192
1382,0.385928551
1383,0.334318414
1384,0.322086484
1385,0.295999991
1386,0.268609546
1387,0.283231004
1388,0.32043462
1389,0.399771651
1390,0.388167337
1391,0.368476801
1392,0.382491276
1393,0.375192584
1394,0.381073264
1395,0.40415121
1396,0.368367326
1397,0.298994782
1398,0.27860613
1399,0.28990208
1400,0.309854553
1401,0.258831338
1402,0.284642138
1403,0.293721084
1404,0.295918028
1405,0.3106759
1406,0.280262006
1407,0.220204551
1408,0.15251081
1409,0.149247777
1410,0.175082077
1411,0.201714224
1412,0.186686964
1413,0.216956421
1414,0.263123203
1415,0.281430691
1416,0.285727141
1417,0.374149422
1418,0.376273574
1419,0.367898476
1420,0.414117416
1421,0.443449747
1422,0.487719924
1423,0.53232139
1424,0.575542673
1425,0.592707268
1426,0.61077288
1427,0.651702073
1428,0.68345431
1429,0.682144626
1430,0.714423028
1431,0.724345101
1432,0.724246516
1433,0.706890484
1434,0.699193441
1435,0.698036793
1436,0.685016759
1437,0.655426504
1438,0.625252193
1439,0.653884688
1440,0.652397896
1441,0.74604401
1442,0.800159455
1443,0.742312701
1444,0.766983474
1445,0.776553623
1446,0.77234716
1447,0.761555595
1448,0.720360452
1449,0.671782362
1450,0.639634641
1451,0.676003155
1452,0.67769514
1453,0.630921949
1454,0.609063126
1455,0.58004661
1456,0.620138981
1457,0.640879557
1458,0.645408713
1459,0.622176012
1460,0.591067441
1461,0.556176549
1462,0.534420323
1463,0.524804321
1464,0.517532567
1465,0.521602044
1466,0.554774012
1467,0.589314127
1468,0.568286968
1469,0.5691364
1470,0.583092986
1471,0.55096074
1472,0.5138196
1473,0.462811859
1474,0.447341543
1475,0.453660695
1476,0.436790134
1477,0.351152866
1478,0.328129944
1479,0.338221673
1480,0.37613888
1481,0.391572515
1482,0.398419553
1483,0.40350124
1484,0.398655124
1485,0.38185277
1486,0.370096567
1487,0.351159744
1488,0.365074489
1489,0.398925085
1490,0.446546562
1491,0.52021441
1492,0.601641203
1493,0.649340057
1494,0.661097406
1495,0.659448408
1496,0.733037159
1497,0.751370439
1498,0.707783476
1499,0.704236727
1500,0.690765039
1501,0.699826789
1502,0.690139715
1503,0.65761829
1504,0.679906987
1505,0.687840747
1506,0.717042396
1507,0.669449004
1508,0.665424234
1509,0.711040777
1510,0.632434533
1511,0.573109012
1512,0.560494206
1513,0.504485022
1514,0.500361668
1515,0.466691618
1516,0.44094444
1517,0.409330909
1518,0.392668981
1519,0.393957457
1520,0.396062122
1521,0.399162949
1522,0.412158336
1523,0.43329153
1524,0.411685474
1525,0.413264546
1526,0.370355638
1527,0.338779936
1528,0.312992636
1529,0.272308184
1530,0.278172816
1531,0.271100524
1532,0.30886183
1533,0.336742332
1534,0.434147267
1535,0.452602058
1536,0.465568214
1537,0.501738412
1538,0.548949502
1539,0.599476929
1540,0.609431672
1541,0.593679357
1542,0.594357986
1543,0.646078744
1544,0.675621999
1545,0.653932834
1546,0.621416568
1547,0.594987322
1548,0.626810057
1549,0.596685612
1550,0.558136776
1551,0.49079897
1552,0.455557874
1553,0.419538991
1554,0.400858373
1555,0.401482551
1556,0.406254729
1557,0.422532636
1558,0.446099492
1559,0.418946338
1560,0.421842544
1561,0.450821232
1562,0.510572616
1563,0.493165572
1564,0.460543269
1565,0.473946751
1566,0.464146763
1567,0.433922013
1568,0.414906666
1569,0.413090303
1570,0.436919097
1571,0.484646609
1572,0.491103894
1573,0.448563532
1574,0.403488631
1575,0.366626048
1576,0.359378367
1577,0.409924136
1578,0.457563381
1579,0.510953198
1580,0.563473522
1581,0.558490419
1582,0.498524098
1583,0.498563647
1584,0.546997299
1585,0.557551573
1586,0.575131713
1587,0.505049017
1588,0.498817559
1589,0.45960729
1590,0.507953248
1591,0.495249602
1592,0.458760151
1593,0.446983314
1594,0.452420364
1595,0.435401927
1596,0.464475187
1597,0.409477066
1598,0.407588485
1599,0.383646205
1600,0.312703187
1601,0.292341474
1602,0.332217189
1603,0.329128971
1604,0.314303466
1605,0.334079404
1606,0.369221916
1607,0.360197421
1608,0.436433052
1609,0.460485953
1610,0.483723239
1611,0.5146398
1612,0.473053758
1613,0.412911476
1614,0.414065832
1615,0.46677702
1616,0.569371971
1617,0.584782678
1618,0.562789735
1619,0.539174733
1620,0.498647902
1621,0.516445845
1622,0.515507573
1623,0.50530121
1624,0.472825065
1625,0.46775828
1626,0.510416714
1627,0.513592053
1628,0.502457735
1629,0.501397378
1630,0.523798415
1631,0.515294928
1632,0.50264516
1633,0.454870075
1634,0.425074053
1635,0.419573381
1636,0.387667536
1637,0.385428751
1638,0.434174206
1639,0.449614145
1640,0.449805582
1641,0.437949075
1642,0.453947278
1643,0.50097954
1644,0.496821796
1645,0.498528684
1646,0.501332037
1647,0.517842077
1648,0.554571685
1649,0.591587875
1650,0.587243852
1651,0.572571955
1652,0.582694062
1653,0.575693416
1654,0.577941945
1655,0.62952457
1656,0.619906849
1657,0.581990215
1658,0.596859281
1659,0.611119072
1660,0.610498906
1661,0.616348063
1662,0.581798204
1663,0.615671154
1664,0.586655784
1665,0.539218867
1666,0.560893703
1667,0.593002449
1668,0.617807343
1669,0.585183321
1670,0.543268283
1671,0.565884257
1672,0.612261964
1673,0.626935008
1674,0.626318854
1675,0.573627153
1676,0.481242004
1677,0.465094779
1678,0.479312155
1679,0.474151944
1680,0.458123364
1681,0.418486659
1682,0.380908766
1683,0.434359911
1684,0.399430617
1685,0.44668928
1686,0.415001238
1687,0.366679926
1688,0.382270034
1689,0.416247874
1690,0.463034248
1691,0.470785741
1692,0.459282305
1693,0.454748564
1694,0.414546718
1695,0.381515175
1696,0.378786333
1697,0.361981686
1698,0.371324861
1699,0.428304415
1700,0.371877966
1701,0.317657632
1702,0.315571309
1703,0.377704196
1704,0.35424968
1705,0.443753525
1706,0.479321326
1707,0.488769963
1708,0.503145534
1709,0.459991884
1710,0.45264046
1711,0.404621779
1712,0.48681948
1713,0.464143324
1714,0.415023018
1715,0.445974542
1716,0.444811016
1717,0.431888994
1718,0.419450151
1719,0.473766777
1720,0.485983231
1721,0.480242403
1722,0.502607331
1723,0.50361381
1724,0.464504991
1725,0.426872647
1726,0.488009946
1727,0.483291645
1728,0.408525611
1729,0.368293961
1730,0.429469088
1731,0.439681755
1732,0.443296712
1733,0.430926075
1734,0.431994456
1735,0.449389464
1736,0.375500947
1737,0.285537996
1738,0.303427073
1739,0.288471459
1740,0.279423464
1741,0.324657705
1742,0.292871652
1743,0.378958283
1744,0.458953308
1745,0.439913888
1746,0.427260107
1747,0.400538547
1748,0.317367037
1749,0.255892717
1750,0.22437032
1751,0.196215845
1752,0.227931399
1753,0.217843108
1754,0.207364492
1755,0.180296739
1756,0.242211824
1757,0.308743758
1758,0.299557631
1759,0.339565174
1760,0.365183963
1761,0.361100157
1762,0.422626635
1763,0.430492762
1764,0.448330827
1765,0.466243403
1766,0.480629863
1767,0.45016725
1768,0.462424399
1769,0.499164897
1770,0.475531554
1771,0.471925768
1772,0.584369426
1773,0.657146575
1774,0.71337872
1775,0.729600458
1776,0.746696846
1777,0.773263652
1778,0.801339603
1779,0.823519398
1780,0.733375327
1781,0.765515024
1782,0.784666211
1783,0.81731144
1784,0.850267325
1785,0.826357142
1786,0.769073237
1787,0.734774425
1788,0.788053048
1789,0.761475352
1790,0.713564999
1791,0.699755144
1792,0.762140797
1793,0.836784173
1794,0.814207174
1795,0.787325127
1796,0.809159877
1797,0.707951987
1798,0.729500727
1799,0.777568126
1800,0.809424679
1801,0.763856855
1802,0.695417425
1803,0.682289064
1804,0.615474558
1805,0.609522232
1806,0.59371432
1807,0.542540935
1808,0.50919014
1809,0.445465571
1810,0.477912484
1811,0.415853536
1812,0.35833234
1813,0.44737364
1814,0.506998927
1815,0.570597972
1816,0.532939263
1817,0.484536561
1818,0.520612187
1819,0.478021386
1820,0.459611302
1821,0.484204125
1822,0.442142929
1823,0.46459899
1824,0.439069614
1825,0.420290985
1826,0.430825198
1827,0.391045775
1828,0.393124648
1829,0.453539757
1830,0.504853568
1831,0.523444772
1832,0.568894524
1833,0.607756308
1834,0.516354138
1835,0.517115303
1836,0.55054061
1837,0.524077547
1838,0.511133172
1839,0.49926864
1840,0.541958026
1841,0.496877393
1842,0.463095003
1843,0.4938207
1844,0.491804876
1845,0.45232006
1846,0.481148005
1847,0.483574216
1848,0.440855026
1849,0.456940923
1850,0.483179305
1851,0.518261634
1852,0.493743896
1853,0.494734326
1854,0.503265898
1855,0.427766786
1856,0.393047843
1857,0.394036554
1858,0.382374351
1859,0.404147198
1860,0.410277206
1861,0.411921618
1862,0.498318332
1863,0.549924457
1864,0.450088153
1865,0.442705205
1866,0.414467048
1867,0.363724683
1868,0.371073815
1869,0.299797787
1870,0.261729837
1871,0.223552986
1872,0.20422469
1873,0.244454621
1874,0.256218275
1875,0.270240775
1876,0.290194395
1877,0.357985001
1878,0.40307022
1879,0.459428462
1880,0.434095109
1881,0.482498957
1882,0.566961236
1883,0.574560267
1884,0.600449018
1885,0.632631129
1886,0.640481207
1887,0.672064933
1888,0.724727402
1889,0.755030103
1890,0.758611815
1891,0.716819434
1892,0.770714784
1893,0.792692824
1894,0.756907221
1895,0.738767098
1896,0.714354249
1897,0.638606382
1898,0.65881678
1899,0.729321326
1900,0.684833346
1901,0.652579017
1902,0.654096186
1903,0.706014114
1904,0.671735936
1905,0.666747101
1906,0.688184073
1907,0.723458987
1908,0.681481473
1909,0.646553325
1910,0.688437413
1911,0.68299807
1912,0.670696213
1913,0.661135808
1914,0.626211099
1915,0.581125881
1916,0.549186792
1917,0.524695993
1918,0.469285194
1919,0.425329112
1920,0.423242215
1921,0.422544673
1922,0.357614736
1923,0.392111864
1924,0.422894877
1925,0.41255554
1926,0.386136037
1927,0.395139898
1928,0.298677821
1929,0.303531962
1930,0.375907895
1931,0.347080523
1932,0.387332808
1933,0.406095389
1934,0.404513451
1935,0.369600779
1936,0.356925791
1937,0.354860102
1938,0.3581495
1939,0.339831696
1940,0.322855672
1941,0.311799305
1942,0.378906698
1943,0.404603438
1944,0.501200782
1945,0.455063805
1946,0.426642808
1947,0.351601654
1948,0.348013064
1949,0.37794034
1950,0.404087016
1951,0.478872537
1952,0.485869745
1953,0.455837005
1954,0.417121951
1955,0.454094008
1956,0.452036343
1957,0.386235768
1958,0.425799681
1959,0.418396099
1960,0.365061306
1961,0.442427793
1962,0.5097805
1963,0.480554205
1964,0.482270837
1965,0.558765539
1966,0.603365859
1967,0.565685369
1968,0.583657554
1969,0.562859662
1970,0.536878058
1971,0.541093692
1972,0.504518839
1973,0.447964001
1974,0.482925965
1975,0.394739255
1976,0.347627896
1977,0.351002696
1978,0.323803688
1979,0.304913865
1980,0.304034055
1981,0.284961965
1982,0.294230055
1983,0.322069862
1984,0.359021285
1985,0.414467048
1986,0.427573056
1987,0.395702747
1988,0.359075163
1989,0.315599967
1990,0.327675996
1991,0.275931165
1992,0.277466103
1993,0.324017479
1994,0.361748408
1995,0.467154736
1996,0.448017305
1997,0.439184821
1998,0.45411235
1999,0.430211911
2000,0.423330483
2001,0.40569188
2002,0.348992031
2003,0.369564096
2004,0.387649768
2005,0.40552165
2006,0.478041447
2007,0.490223512
2008,0.505196321
2009,0.460410868
2010,0.461791624
2011,0.489347141
2012,0.531608945
2013,0.527764149
2014,0.501871386
2015,0.551004301
2016,0.541250739
2017,0.564501208
2018,0.543705608
2019,0.579811039
